,tweet,likes,country,candidate,retweet_count
339,"#USElection - ट्रंप ने वोटों की गिनती पर उठाए सवाल, कहा- कल जहां जीत रहे थे वहां अचानक पीछे कैसे. #DonaldTrump",9997.0,India,Trump,
340,"Dear #Trump Ji,
You will continue to be President... in our hearts 💪🏽♥️ 
#BhaktBanerjee",9414.0,India,Trump,
341,"Modi ji on USA election results 🇺🇸
अमेरिका के नतीजों पर मोदी जी की बधाई और ट्रम्प को सुझाव 🇮🇳
#AmericaElection #Usa2020 #2020Election #DonaldTrump #JoeBiden #KamalaHarris #Modi https://t.co/nHG2PFC4nz",9333.0,India,Trump,
342,"#USAElections2020 : बिना फ्लोरिडा जीते 100 सालों में कोई राष्ट्रपति नहीं बना, फ्लोरिडा में ट्रंप आगे  #Trump",8074.0,India,Trump,
343,"#America के राष्ट्रपति चुनाव में #JoeBiden ने बाजी मार ली है. डोनाल्ड्र को हराकर बाइडेन अमेरिका के 46वें राष्ट्रपति होंगे
#ATCard #DonaldTrump #USElections #USPresidentialElections2020 https://t.co/e3HPv4yLec",6383.0,India,Trump,
344,"Presiden Amerika Serikat Donald Trump mengklaim dirinya telah memenangkan pemilihan presiden AS 2020, meskipun hasil akhir belum diumumkan. #DonaldTrump #Elections2020 https://t.co/hl4u5Bq9fh",222.0,Indonesia,Trump,
345,"Pakai sistem electoral college ala Amerika Serikat calon dengan raihan suara terbanyak belum tentu menang. Simak penjelasannya di sini.

#Opini #Election2020 #JoeBiden #DonaldTrump #facism #fasisme https://t.co/zBd8dICADb",174.0,Indonesia,Trump,
346,"Pilpres AS digelar pada hari ini. Pembaca detikcom, menurut Anda, siapa yang akan memenangi Pilpres AS tahun ini? Donald Trump atau Joe Biden? Vote di sini! #DonaldTrump #JoeBiden #PilpresAS https://t.co/bodHi4VKlZ",133.0,Indonesia,Trump,
347,"Pendukung Presiden Amerika Serikat, Donald Trump, ngamuk di pusat penghitungan suara di Michigan. Mereka marah dan meminta proses penghitungan dihentikan. #PilpresAS #DonaldTrump

via @20detik https://t.co/uGuqLbgtqj",102.0,Indonesia,Trump,
348,"Donald Trump mengklaim dirinya telah memenangkan pemilihan presiden AS 2020, meskipun penghitungan suara belum selesai. Salah satu netizen menyebut aksi Trump tersebut tetap kurang lengkap tanpa sujud syukur. #DonaldTrump  

via @detikinet https://t.co/uNmmirz36N",88.0,Indonesia,Trump,
349,"#Trump suggests Osama bin Laden's death was faked in Pakistan in 2011

https://t.co/oL2m2Tqlkp",523.0,Iran,Trump,
350,"خودم یه زمانی آرمان ""حسینیه شدن کاخ سفید"" رو مسخره میکردم اما مدتهاس برام تبدیل شده به یک ایمان قلبی که مطمئنم به زودی محقق میشه

#انتخابات_۲۰۲۰_آمریکا 
#Trump",174.0,Iran,Trump,
351,"#Tehran reacts to #Biden's victory, ""never test what has already been tested, respect rule of law"".

#Trump https://t.co/ZPW4VLZZxZ",174.0,Iran,Trump,
352,"#Trump supporters pray outside polling station in #Nevada.

#Election2020 #ElectionResults2020 https://t.co/nrROfWeUTx",160.0,Iran,Trump,
353,"#Iran FM Zarif: #Trump’s gone, we, our neighbors will stay; betting on foreigners does not bring security https://t.co/OsNNN2fMna",131.0,Iran,Trump,
354,Fransız düşünür Lévy: #Trump yönetimi Kürtlere iki kez ihanet etti https://t.co/v6u4Wjs5IO,86.0,Iraq,Trump,
355,"ABD Başkanı Donald #Trump, 'Tek Hareket, Tek Halk, Tek Aile, Tek Tanrı. Biz buyuz! diyerek Rabia işareti yaptı https://t.co/Lt8ORQw202",61.0,Iraq,Trump,
356,"الغول او الغوريلا
#بايدن او #ترامب
أمريكا هي هي لا تتغير ستبقى عدوة الشعوب

Ogre or gorilla #Biden or #Trump, America it does not change and will remain the enemy of the people

#الانتخابات_الاميركيه https://t.co/wwadULARjt",60.0,Iraq,Trump,
357,"بخسارة
#Trump
انتهى حكم عنصري بغيض واسلوب ادارة مليء بالعنصرية الفوقية للجنس الاوربي وللكراهية البغيضة ومعادي لكل شعوب العالم الثالث ولأديانها وهذه حقيقة أما سياسته فكانت سياسة رجل ابتزاز من الطراز الاول حتى لحلفاء دولته كأوربا والشرق الاوسط ودول جنوب شرق اسيا لقد كان كابوس بحق",58.0,Iraq,Trump,
358,Joe #Biden #ABD'de yapılan başkanlık seçimlerinde #Trump'ı yenerek 46'ıncı başkan oldu https://t.co/rFKperrpoj,45.0,Iraq,Trump,
359,Good bye #trump https://t.co/AJgdwEKfXH,313.0,Ireland,Trump,
360,"It’s a sad, sad day (and past 4 years) for the Republican Party 
#trump #TrumpMeltdown https://t.co/6V4kbSnm1Z",199.0,Ireland,Trump,
361,243 v 214 #Biden v #Trump come on Joe!!! #USElection,184.0,Ireland,Trump,
362,"Half of all US Presidents (22 out of 44) have made claims of Irish ancestry. Like a lot of things in history, the evidence is stronger for some than it is for others, but here's a rundown of which Presidents come from where... #VOTE #USElection #USElections2020 #Biden #Trump https://t.co/mWJy1qIAEv",177.0,Ireland,Trump,
363,"Why can't #Trump go to the #WhiteHouse anymore? 
Because it's
FOR #Biden",160.0,Ireland,Trump,
364,"What happens if Donald Trump loses the US election, but refuses to concede?  https://t.co/TocvLaqJTI via @newscomauHQ #USelection #DonaldTrump #Trump #WhatIf",0.0,Isle of Man,Trump,
365,"As virus surges, Trump rallies keep packing in thousands https://t.co/c1q7HnUmjB 
#Trump #Rallies #PackingInThousands https://t.co/CYns3UDPVl",0.0,Isle of Man,Trump,
366,Republicans seeking to raise at least $60 mil to fund Trump legal challenges https://t.co/LlBXcPBhuX #Republicans #Trump #LegalChallenges https://t.co/OWjVwxIbbJ,0.0,Isle of Man,Trump,
367,"""On ne fait pas notre boulot de journaliste lorsqu'on transforme un journal en torchon électoral et qu'on explique que #Trump représente la dictature"" @fogiesbert dans Conversations avec Anna Cabana 
#Election2020 sur #i24NEWS https://t.co/ElmW9Bykp0",1679.0,Israel,Trump,
368,"""Une organisation mafieuse a été mise en place depuis quatre ans et je n'hésiterai pas à dire qu'#Obama est derrière tout ça car ils ne veulent pas que #Trump gagne"" Isabelle Tahar Miller, juriste
#Election2020 sur #i24NEWS https://t.co/3jKNOAVkFB",969.0,Israel,Trump,
369,"Only those with the most visceral of hatred towards President #Trump or for whom #Israel was just not a priority, could dispute that he was (still is) greatest friend the Jewish state has had in the White House. Thank you @realDonaldTrump for your support &amp; courageous leadership. https://t.co/Ktdu4ZqBeF",540.0,Israel,Trump,
370,Blessed are the peacemakers 🙏 #Trump #Netanyahu https://t.co/MuAylqk2Kv,425.0,Israel,Trump,
371,"I don’t like this.

Israel has a tremendous friend at the White House and his name is President #Trump. What do you think about this? #TRUMP2020ToSaveAmerica https://t.co/bY0KbixDMV",394.0,Israel,Trump,
372,"++ FORZA DONALD! ++
Love from Italy 🇮🇹

Go out and #vote  
@realDonaldTrump 
#Election2020  #MAGA #MAGA2020 #Trump #Trump2020 https://t.co/RiLnbYY1YU",1942.0,Italy,Trump,
373,"#Trump: ""Ero avanti, poi è arrivata un'ondata di schede a sorpresa, e il vantaggio è scomparso"".

Si chiamano ""voti scrutinati"", Donald. Sai com'è, succede in democrazia.

#electionday",1785.0,Italy,Trump,
374,"RAGA LE PRIME 2 COSE POSITIVE DI QUEST’ANNO  SONO AVVENUTE OGGI 7/11/2020:

-TRUMP NON È PIÙ PRESIDENTE DEGLI USA;

-KAMALA HARRIS È LA PRIMA DONNA VICEPRESIDENTE DEGLI USA.

IO C’ERO

#Election2020 
#Trump 
#Biden https://t.co/u9gzh2TsZs",1506.0,Italy,Trump,
375,#Trump 🇺🇲 🇮🇹 #Trump2020 #RadioSavana https://t.co/c6ihG7ndya,1127.0,Italy,Trump,
376,Mi piacerebbe capire per puro interesse scientifico che cosa fumano quelli che “hanno vinto le élite contro il popolo”. #elections #Trump https://t.co/duY8EZeflE,1042.0,Italy,Trump,
377,"#JoeBiden has inched ahead in the traditionally Red State of Georgia. If he holds that lead it blocks #DonaldTrump's path to re-election.

The @washingtonpost is reporting that the Secret Service is sending reinforcement this morning to beef up security around the former VP. https://t.co/5unLCSEpVU",144.0,Jamaika,Trump,
378,¡CONMOVEDOR! Pareja gay adopta niña con VIH después de ser rechazada por 10 familias https://t.co/VAA2Uslwkn #vih #adopta #amor #solidaridad #familia #bebé #virus #argentina #gays #portadas #noticias #biden #7Nov #ULTIMAHORA #salvame #censura #LeyCelaa #trump #finde 👏👍👌💪💕👬,37.0,Jamaika,Trump,
379,"#BIDEN 192 - 108 #TRUMP

Magic number 270.

Of the states not yet declared Trump ahead in Michigan, Penn,
Wisconsin, Ohio, Florida, Georgia.

Biden leading in Arizona.

Still early days.",34.0,Jamaika,Trump,
380,"Still some ways to go but a few ominous signs for the 45th President of the United States, Donald J. Trump.

#Biden has inched ahead in Michigan, Nevada &amp; Wisconsin. If the former VP remains ahead he'll secure the 270 needed to win.

#Trump is still leading in Pennsylvania. https://t.co/nWiu7ywMWp",26.0,Jamaika,Trump,
381,"En #EstadosUnidos no hay izquierda con representación, hay derecha y ultraderecha de un descerebrado megalómano.Lo menos malo y lo peor..👎☠🔜💩 #TrumpvsBiden #biden #Biden2020 #usa #eeuu #Elections2020 #Elecciones2020 #DonaldTrump #donaldtrump2020 #felizjueves",17.0,Jamaika,Trump,
382,"Trump is going to WIN the Election?
https://t.co/dnQf2J1pjU

アメリカ大統領選挙、トランプ当選する？
https://t.co/cFhOI9jEyo

#trump #ElectionNight #Elections2020 #ElectionDay #dantakahashi
#トランプ大統領 #大統領選挙 #高橋ダン https://t.co/eyBwqwI0fv",153.0,Japan,Trump,
383,"Biden vs Trump....is it really Over?
https://t.co/JQW8k1BrCI

トランプの残された戦略？
アメリカ大統領選挙は本当に終わったのか？
https://t.co/77Av0f9sQg

#biden #trump #Election2020 #Election2020results #dantakahashi
#アメリカ大統領選挙 #高橋ダン https://t.co/xv4gdRVnj6",153.0,Japan,Trump,
384,"""Don't be ridiculous. Networks don't get to decide the elections.""
『馬鹿言うな。マスコミが選挙結果を決めるのではない』
 by 元ニューヨーク市長のルディ・ジュリアーニ氏
#StopTheSteal #Trump https://t.co/2dEYSAEDIg",140.0,Japan,Trump,
385,"Just saw a woman in America on Japanese TV. She said #Trump has destroyed America. My unbiased question is HOW?? I seriously want to know why anti-Trump people hate him so much, enough to even ignore election fraud. What exactly are anti-Trump people saying? This is politics...",135.0,Japan,Trump,
386,"Exactly... I’ve been saying this!

四年前の #米大統領選 はロシアが干渉していたに違いないと言って、所謂ロシア疑惑を訴え続けて政権の足を引っ張り続けていたアメリカの左派は、今では不正があるわけがないという主張に切り替えている。

#Trump #trump2020 #STOPTHECOUNT #米大統領選 #トランプ https://t.co/tAyLUKqzT2",117.0,Japan,Trump,
387,"Just debunked the Weezy-Trump endorsement.... 🤔 It ain’t no coincidence a few days before Weezy made his announcement, #Trump was endorsed by none other than Brett Favre.... 

Weezy down to die for the Pack https://t.co/nbDsKPP0H3",41.0,Jersey,Trump,
388,"THIS IS INCREDIBLE 😂😂😂😂

America Assembled!🇺🇸🎉

@JoeBiden @KamalaHarris @BarackObama 
@ChrisEvans @MarkRuffalo @RobertDowneyJr @brielarson @AOC @staceyabrams @michaelb4jordan @Russo_Brothers 
#Election2020 #joebiden #DonaldTrump #BidenHarris2020 https://t.co/AU9030hHMm",40.0,Jersey,Trump,
389,@thececilcharles @kayleighmcenany @JamesOKeefeIII The results will be enforced and no one gives a shit what you will accept. Just like we had accept them when #trump and Russia stole the election from Hillary.,8.0,Jersey,Trump,
390,"@RussOnPolitics @atrupar I agree. I hope he doesn’t concede and that there’s no sign of him on inauguration day. Hope we never hear from #trump again, but I know that won’t happen.",8.0,Jersey,Trump,
391,#Trump looked strong on this.   I don’t agree with a single thing he said but he lied well #trumptownhall,4.0,Jersey,Trump,
392,"كيف سخر الأردنيون من خسارة ترمب؟

#الأردن #رؤيا_الاخباري  #Trump #بايدن_فاز 

https://t.co/5TccBP6Ahx",37.0,Jordan,Trump,
393,"I know this tweet might hunt me later but I want #Biden to win. I can’t deal with seeing #Trump again for another term. We hope Biden will be good towards Palestinian issues, even though we know deep down that American policies never been fair toward us despite who is in charge.",4.0,Jordan,Trump,
394,"Killing time while we wait...

If you could make one thing magically disappear for good right now, which would you choose?

#Biden #EveryVoteCounts #IVotedBidenHarris #CountAllTheVotes #Trump #BernieWouldHaveWon #Covid_19",3.0,Jordan,Trump,
395,"Pig stain on your fat chin
What do you hope to find
Down in the pig mine?
You're nearly a laugh
You're nearly a laugh
But you're really a cry

#Trump #Election2020",2.0,Jordan,Trump,
396,"Read carefully and choose wisely 
#VoteTrump2020 
#Trump 
#TrumpVsBiden2020 
#trumpvsbiden https://t.co/Mz7nD16Com",1.0,Jordan,Trump,
397,@globalnews #Trump2020 #TrumpTrain #Trump2020Landslide #Trump https://t.co/HjQIIZFAqH,3.0,Kazakhstan,Trump,
398,After Donald Turnip is thrown out of the White House comedians can get back to their regular day jobs. Because the biggest joke for a president will be fired as fuck. #Trump #PresidentialDebate2020 #PresidentialElection2020,2.0,Kazakhstan,Trump,
399,#uelkuecuehareketengellenemez  TRUMP REYİZİ YEDİRMEYİZ #MAGA2020 #Election2020 #Elecciones2020 #DonaldTrumpIsYourPresident #DonaldTrump  #WashingtonDC #GrayWolves #KarabakhisAzerbaijan #Azerbaijani #Turquía 🐺🇹🇷🇦🇿 #EstadosUnidos #DontBelieveArmenia  #Elections2020 #Trump2020 https://t.co/kBhS5d5IoN,2.0,Kazakhstan,Trump,
400,@bahadirkutluk @ProfDemirtas TRUMP REYİZİ YEDİRMEYİZ ! DİK DUR EĞİLME #DonaldTrump Ccc   #ElectionNight https://t.co/a1trEoNWMQ,2.0,Kazakhstan,Trump,
401,"Thanks to #Trump, schadenfreude has now infected more people globally than #Covid19",2.0,Kazakhstan,Trump,
402,..The power of the tongue..''YOU'RE FIRED''😂😂😂...The way Mr McMahon says it is just🔥🔥🔥🔥..@realDonaldTrump #Trump '' https://t.co/uIUM5j79Ql,2729.0,Kenya,Trump,
403,"And you MUST WATCH @tv47ke for accurate ,balanced and informative local TV programs.

And yes, they are covering this #USElections2020 back to back. But not sure if they are for #TRUMP or #BIDEN
And #BBIReport Debate? Very balanced.

Tuhamie @tv47ke",107.0,Kenya,Trump,
404,"Yes we can ..This video is priceless  ! The next President of the United States  @JoeBiden

 #Elections2020 #USElection #USAelection2020 #TrumpvsBiden #Trump #TrumpIsALaughingStock #Trump2020 #JoeBidenKamalaHarris2020 #JOEBIDEN2020 #Biden #Biden2020 #USPresidentialElections2020 https://t.co/fqn0YS95hM",81.0,Kenya,Trump,
405,"NEW STOCK UPDATE🔥🔥🔥
MEN JACKETS @ KSH.1500
📞 0704977903 💬/Whatsap
Dm @clad254 
#Clad254 #DavidoInfinixNote8LE 
Retweet it will cost you 0.0$ to promote my hustle🙏🙏
#DonaldTrump #BidenHarris2020 https://t.co/U9cnID2t34",67.0,Kenya,Trump,
406,"JACKETS FOR MEN FRESH OUT OF THE STOVE😇😇🔥🔥🔥🔥
📞 0704977903 💬/Whatsap
Dm @clad254 
#Clad254 #DavidoInfinixNote8LE 
Retweet it will cost you 0.0$ to promote my hustle🙏🙏
#DonaldTrump #BidenHarris2020 https://t.co/Q1FNLh9ip5",65.0,Kenya,Trump,
407,"AAHAHA:AHAHAHÇA:HA:HA 

https://t.co/Nf5F0jTxQL 
#ABDninSecimi #DonaldTrump #LilPump",4.0,Kiribati,Trump,
408,"@AntonioAttolini Es un honor estar con #Trump!

Lo detuvieron agentes de la #DEA en los #EstadosUnidos.

Que tiene que ver #AMLO en esto?",0.0,Kiribati,Trump,
409,"75 million votes for #Biden do not surprise me as the 71 for #Trump. What the heck citizen of the US? What were you thinking?

#USElections",134.0,Kosovo,Trump,
410,"Kosovans are happy for #Biden, because with him we're back in the Balkans, after spending a few months being deported to the Middle East, by #Trump #Election2020 https://t.co/542VyBWIpJ",61.0,Kosovo,Trump,
